Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28074 Leganés;;;Renta neta media por hogar;2019;33.297
28074 Leganés;;;Renta neta media por hogar;2018;31.996
28074 Leganés;;;Renta neta media por hogar;2017;30.834
28074 Leganés;;;Renta neta media por hogar;2016;30.164
28074 Leganés;;;Renta neta media por hogar;2015;29.420
28075 Loeches;;;Renta neta media por hogar;2020;35.833
28075 Loeches;;;Renta neta media por hogar;2019;36.482
28075 Loeches;;;Renta neta media por hogar;2018;34.027
28075 Loeches;;;Renta neta media por hogar;2017;32.273
28075 Loeches;;;Renta neta media por hogar;2016;31.270
28075 Loeches;;;Renta neta media por hogar;2015;30.433
28076 Lozoya;;;Renta neta media por hogar;2020;31.297
28076 Lozoya;;;Renta neta media por hogar;2019;28.536
28076 Lozoya;;;Renta neta media por hogar;2018;27.796
28076 Lozoya;;;Renta neta media por hogar;2017;29.591
28076 Lozoya;;;Renta neta media por hogar;2016;28.419
28076 Lozoya;;;Renta neta media por hogar;2015;29.866
28078 Madarcos;;;Renta neta media por hogar;2020;27.408
28078 Madarcos;;;Renta neta media por hogar;2019;.
28078 Madarcos;;;Renta neta media por hogar;2018;.
28078 Madarcos;;;Renta neta media por hogar;2017;.
28078 Madarcos;;;Renta neta media por hogar;2016;.
28078 Madarcos;;;Renta neta media por hogar;2015;.
28079 Madrid;;;Renta neta media por hogar;2020;43.003
28079 Madrid;;;Renta neta media por hogar;2019;43.393
28079 Madrid;;;Renta neta media por hogar;2018;42.283
28079 Madrid;;;Renta neta media por hogar;2017;40.195
28079 Madrid;;;Renta neta media por hogar;2016;39.613
28079 Madrid;;;Renta neta media por hogar;2015;38.539
28080 Majadahonda;;;Renta neta media por hogar;2020;65.059
28080 Majadahonda;;;Renta neta media por hogar;2019;65.484
28080 Majadahonda;;;Renta neta media por hogar;2018;64.574
28080 Majadahonda;;;Renta neta media por hogar;2017;61.838
28080 Majadahonda;;;Renta neta media por hogar;2016;60.937
28080 Majadahonda;;;Renta neta media por hogar;2015;60.173
28082 Manzanares el Real;;;Renta neta media por hogar;2020;38.179
28082 Manzanares el Real;;;Renta neta media por hogar;2019;37.242
28082 Manzanares el Real;;;Renta neta media por hogar;2018;35.703
28082 Manzanares el Real;;;Renta neta media por hogar;2017;33.469
28082 Manzanares el Real;;;Renta neta media por hogar;2016;33.814
28082 Manzanares el Real;;;Renta neta media por hogar;2015;33.253
28083 Meco;;;Renta neta media por hogar;2020;40.825
28083 Meco;;;Renta neta media por hogar;2019;40.064
28083 Meco;;;Renta neta media por hogar;2018;38.476
28083 Meco;;;Renta neta media por hogar;2017;36.440
28083 Meco;;;Renta neta media por hogar;2016;35.091
28083 Meco;;;Renta neta media por hogar;2015;34.303
28084 Mejorada del Campo;;;Renta neta media por hogar;2020;32.539
28084 Mejorada del Campo;;;Renta neta media por hogar;2019;32.734
28084 Mejorada del Campo;;;Renta neta media por hogar;2018;31.103
28084 Mejorada del Campo;;;Renta neta media por hogar;2017;29.986
28084 Mejorada del Campo;;;Renta neta media por hogar;2016;29.084
28084 Mejorada del Campo;;;Renta neta media por hogar;2015;28.221
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2020;35.026
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2019;33.640
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2018;32.137
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2017;30.716
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2016;29.913
28085 Miraflores de la Sierra;;;Renta neta media por hogar;2015;30.011
28086 Molar, El;;;Renta neta media por hogar;2020;30.424
28086 Molar, El;;;Renta neta media por hogar;2019;30.905
28086 Molar, El;;;Renta neta media por hogar;2018;29.502
28086 Molar, El;;;Renta neta media por hogar;2017;28.319
28086 Molar, El;;;Renta neta media por hogar;2016;27.491
28086 Molar, El;;;Renta neta media por hogar;2015;26.803
28087 Molinos, Los;;;Renta neta media por hogar;2020;37.242
28087 Molinos, Los;;;Renta neta media por hogar;2019;38.469
28087 Molinos, Los;;;Renta neta media por hogar;2018;36.894
28087 Molinos, Los;;;Renta neta media por hogar;2017;35.638
28087 Molinos, Los;;;Renta neta media por hogar;2016;34.691
28087 Molinos, Los;;;Renta neta media por hogar;2015;34.158
28088 Montejo de la Sierra;;;Renta neta media por hogar;2020;26.470
28088 Montejo de la Sierra;;;Renta neta media por hogar;2019;26.270
28088 Montejo de la Sierra;;;Renta neta media por hogar;2018;24.499
28088 Montejo de la Sierra;;;Renta neta media por hogar;2017;24.760
28088 Montejo de la Sierra;;;Renta neta media por hogar;2016;24.280
28088 Montejo de la Sierra;;;Renta neta media por hogar;2015;23.896
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2020;38.307
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2019;38.006
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2018;36.195
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2017;34.455
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2016;33.058
28089 Moraleja de Enmedio;;;Renta neta media por hogar;2015;32.952
28090 Moralzarzal;;;Renta neta media por hogar;2020;45.812
28090 Moralzarzal;;;Renta neta media por hogar;2019;45.783
28090 Moralzarzal;;;Renta neta media por hogar;2018;43.384
28090 Moralzarzal;;;Renta neta media por hogar;2017;41.405
28090 Moralzarzal;;;Renta neta media por hogar;2016;41.190
28090 Moralzarzal;;;Renta neta media por hogar;2015;40.638
28091 Morata de Tajuña;;;Renta neta media por hogar;2020;29.331
28091 Morata de Tajuña;;;Renta neta media por hogar;2019;29.047
28091 Morata de Tajuña;;;Renta neta media por hogar;2018;27.775
28091 Morata de Tajuña;;;Renta neta media por hogar;2017;26.527
28091 Morata de Tajuña;;;Renta neta media por hogar;2016;25.842
28091 Morata de Tajuña;;;Renta neta media por hogar;2015;24.944
28092 Móstoles;;;Renta neta media por hogar;2020;33.475
28092 Móstoles;;;Renta neta media por hogar;2019;33.574
28092 Móstoles;;;Renta neta media por hogar;2018;32.113
28092 Móstoles;;;Renta neta media por hogar;2017;30.826
28092 Móstoles;;;Renta neta media por hogar;2016;30.231
28092 Móstoles;;;Renta neta media por hogar;2015;29.582
28093 Navacerrada;;;Renta neta media por hogar;2020;40.533
28093 Navacerrada;;;Renta neta media por hogar;2019;39.002
28093 Navacerrada;;;Renta neta media por hogar;2018;37.151
28093 Navacerrada;;;Renta neta media por hogar;2017;36.439
28093 Navacerrada;;;Renta neta media por hogar;2016;35.106
28093 Navacerrada;;;Renta neta media por hogar;2015;34.465
28094 Navalafuente;;;Renta neta media por hogar;2020;29.402
28094 Navalafuente;;;Renta neta media por hogar;2019;29.628
28094 Navalafuente;;;Renta neta media por hogar;2018;28.125
28094 Navalafuente;;;Renta neta media por hogar;2017;27.525
28094 Navalafuente;;;Renta neta media por hogar;2016;27.761
28094 Navalafuente;;;Renta neta media por hogar;2015;27.017
28095 Navalagamella;;;Renta neta media por hogar;2020;29.464
28095 Navalagamella;;;Renta neta media por hogar;2019;28.709
28095 Navalagamella;;;Renta neta media por hogar;2018;27.986
28095 Navalagamella;;;Renta neta media por hogar;2017;26.989
28095 Navalagamella;;;Renta neta media por hogar;2016;25.689
28095 Navalagamella;;;Renta neta media por hogar;2015;24.927
28096 Navalcarnero;;;Renta neta media por hogar;2020;36.243
28096 Navalcarnero;;;Renta neta media por hogar;2019;35.927
28096 Navalcarnero;;;Renta neta media por hogar;2018;34.181
28096 Navalcarnero;;;Renta neta media por hogar;2017;32.669
28096 Navalcarnero;;;Renta neta media por hogar;2016;31.508
28096 Navalcarnero;;;Renta neta media por hogar;2015;31.115
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2020;26.065
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2019;29.036
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2018;24.562
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2017;25.111
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2016;23.729
28097 Navarredonda y San Mamés;;;Renta neta media por hogar;2015;22.235
28099 Navas del Rey;;;Renta neta media por hogar;2020;28.545
28099 Navas del Rey;;;Renta neta media por hogar;2019;28.464
28099 Navas del Rey;;;Renta neta media por hogar;2018;26.472
28099 Navas del Rey;;;Renta neta media por hogar;2017;24.651
28099 Navas del Rey;;;Renta neta media por hogar;2016;24.453
28099 Navas del Rey;;;Renta neta media por hogar;2015;24.167
28100 Nuevo Baztán;;;Renta neta media por hogar;2020;37.298
28100 Nuevo Baztán;;;Renta neta media por hogar;2019;37.626
28100 Nuevo Baztán;;;Renta neta media por hogar;2018;35.068
28100 Nuevo Baztán;;;Renta neta media por hogar;2017;33.764
28100 Nuevo Baztán;;;Renta neta media por hogar;2016;33.213
28100 Nuevo Baztán;;;Renta neta media por hogar;2015;32.927
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2020;35.496
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2019;40.408
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2018;34.530
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2017;33.343
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2016;32.116
28101 Olmeda de las Fuentes;;;Renta neta media por hogar;2015;33.360
28102 Orusco de Tajuña;;;Renta neta media por hogar;2020;25.088
28102 Orusco de Tajuña;;;Renta neta media por hogar;2019;25.308
28102 Orusco de Tajuña;;;Renta neta media por hogar;2018;24.173
28102 Orusco de Tajuña;;;Renta neta media por hogar;2017;23.872
28102 Orusco de Tajuña;;;Renta neta media por hogar;2016;22.760
28102 Orusco de Tajuña;;;Renta neta media por hogar;2015;22.586
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2020;53.671
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2019;54.738
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2018;52.247
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2017;49.546
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2016;48.189
28104 Paracuellos de Jarama;;;Renta neta media por hogar;2015;46.703
28106 Parla;;;Renta neta media por hogar;2020;29.788
28106 Parla;;;Renta neta media por hogar;2019;29.932
28106 Parla;;;Renta neta media por hogar;2018;28.521
28106 Parla;;;Renta neta media por hogar;2017;27.142
28106 Parla;;;Renta neta media por hogar;2016;26.282
28106 Parla;;;Renta neta media por hogar;2015;25.546
28107 Patones;;;Renta neta media por hogar;2020;34.230
28107 Patones;;;Renta neta media por hogar;2019;33.203
28107 Patones;;;Renta neta media por hogar;2018;33.998
28107 Patones;;;Renta neta media por hogar;2017;32.724
28107 Patones;;;Renta neta media por hogar;2016;32.621
28107 Patones;;;Renta neta media por hogar;2015;33.687
28108 Pedrezuela;;;Renta neta media por hogar;2020;35.623
28108 Pedrezuela;;;Renta neta media por hogar;2019;35.985
28108 Pedrezuela;;;Renta neta media por hogar;2018;34.105
28108 Pedrezuela;;;Renta neta media por hogar;2017;32.743
28108 Pedrezuela;;;Renta neta media por hogar;2016;31.639
28108 Pedrezuela;;;Renta neta media por hogar;2015;31.099
28109 Pelayos de la Presa;;;Renta neta media por hogar;2020;25.910
28109 Pelayos de la Presa;;;Renta neta media por hogar;2019;25.083
28109 Pelayos de la Presa;;;Renta neta media por hogar;2018;23.317
28109 Pelayos de la Presa;;;Renta neta media por hogar;2017;22.159
28109 Pelayos de la Presa;;;Renta neta media por hogar;2016;21.358
28109 Pelayos de la Presa;;;Renta neta media por hogar;2015;21.208
28110 Perales de Tajuña;;;Renta neta media por hogar;2020;27.725
28110 Perales de Tajuña;;;Renta neta media por hogar;2019;27.538
28110 Perales de Tajuña;;;Renta neta media por hogar;2018;26.359
28110 Perales de Tajuña;;;Renta neta media por hogar;2017;25.054
28110 Perales de Tajuña;;;Renta neta media por hogar;2016;24.515
28110 Perales de Tajuña;;;Renta neta media por hogar;2015;23.884
28111 Pezuela de las Torres;;;Renta neta media por hogar;2020;29.202
28111 Pezuela de las Torres;;;Renta neta media por hogar;2019;27.935
28111 Pezuela de las Torres;;;Renta neta media por hogar;2018;26.680
28111 Pezuela de las Torres;;;Renta neta media por hogar;2017;26.073
28111 Pezuela de las Torres;;;Renta neta media por hogar;2016;25.972
28111 Pezuela de las Torres;;;Renta neta media por hogar;2015;24.432
28112 Pinilla del Valle;;;Renta neta media por hogar;2020;29.340
28112 Pinilla del Valle;;;Renta neta media por hogar;2019;27.840
28112 Pinilla del Valle;;;Renta neta media por hogar;2018;27.236
28112 Pinilla del Valle;;;Renta neta media por hogar;2017;25.474
28112 Pinilla del Valle;;;Renta neta media por hogar;2016;25.393
28112 Pinilla del Valle;;;Renta neta media por hogar;2015;24.363
28113 Pinto;;;Renta neta media por hogar;2020;36.498
28113 Pinto;;;Renta neta media por hogar;2019;36.539
28113 Pinto;;;Renta neta media por hogar;2018;34.791
28113 Pinto;;;Renta neta media por hogar;2017;33.342
28113 Pinto;;;Renta neta media por hogar;2016;32.303
28113 Pinto;;;Renta neta media por hogar;2015;31.695
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2020;25.355
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2019;26.529
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2018;26.112
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2017;24.709
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2016;25.387
28114 Piñuécar-Gandullas;;;Renta neta media por hogar;2015;23.019
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2020;82.973
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2019;84.460
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2018;90.902
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2017;83.388
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2016;83.624
28115 Pozuelo de Alarcón;;;Renta neta media por hogar;2015;76.887
28116 Pozuelo del Rey;;;Renta neta media por hogar;2020;30.961
28116 Pozuelo del Rey;;;Renta neta media por hogar;2019;30.624
28116 Pozuelo del Rey;;;Renta neta media por hogar;2018;30.681
28116 Pozuelo del Rey;;;Renta neta media por hogar;2017;28.690
28116 Pozuelo del Rey;;;Renta neta media por hogar;2016;27.320
28116 Pozuelo del Rey;;;Renta neta media por hogar;2015;26.015
28117 Prádena del Rincón;;;Renta neta media por hogar;2020;32.802
28117 Prádena del Rincón;;;Renta neta media por hogar;2019;33.659
28117 Prádena del Rincón;;;Renta neta media por hogar;2018;32.288
28117 Prádena del Rincón;;;Renta neta media por hogar;2017;33.587
28117 Prádena del Rincón;;;Renta neta media por hogar;2016;31.628
28117 Prádena del Rincón;;;Renta neta media por hogar;2015;33.377
28118 Puebla de la Sierra;;;Renta neta media por hogar;2020;27.408
28118 Puebla de la Sierra;;;Renta neta media por hogar;2019;.
28118 Puebla de la Sierra;;;Renta neta media por hogar;2018;.
28118 Puebla de la Sierra;;;Renta neta media por hogar;2017;.
28118 Puebla de la Sierra;;;Renta neta media por hogar;2016;.
28118 Puebla de la Sierra;;;Renta neta media por hogar;2015;.
28119 Quijorna;;;Renta neta media por hogar;2020;35.093
28119 Quijorna;;;Renta neta media por hogar;2019;35.299
28119 Quijorna;;;Renta neta media por hogar;2018;33.934
28119 Quijorna;;;Renta neta media por hogar;2017;31.849
28119 Quijorna;;;Renta neta media por hogar;2016;31.479
28119 Quijorna;;;Renta neta media por hogar;2015;30.690
28120 Rascafría;;;Renta neta media por hogar;2020;32.395
28120 Rascafría;;;Renta neta media por hogar;2019;31.545
28120 Rascafría;;;Renta neta media por hogar;2018;30.054
28120 Rascafría;;;Renta neta media por hogar;2017;28.460
28120 Rascafría;;;Renta neta media por hogar;2016;28.936
28120 Rascafría;;;Renta neta media por hogar;2015;26.786
28121 Redueña;;;Renta neta media por hogar;2020;34.892
28121 Redueña;;;Renta neta media por hogar;2019;30.971
28121 Redueña;;;Renta neta media por hogar;2018;31.001
28121 Redueña;;;Renta neta media por hogar;2017;28.609
28121 Redueña;;;Renta neta media por hogar;2016;28.052
28121 Redueña;;;Renta neta media por hogar;2015;31.789
28122 Ribatejada;;;Renta neta media por hogar;2020;29.129
28122 Ribatejada;;;Renta neta media por hogar;2019;29.527
28122 Ribatejada;;;Renta neta media por hogar;2018;27.913
28122 Ribatejada;;;Renta neta media por hogar;2017;28.587
28122 Ribatejada;;;Renta neta media por hogar;2016;27.333
28122 Ribatejada;;;Renta neta media por hogar;2015;24.807
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2020;46.289
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2019;46.007
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2018;44.219
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2017;42.234
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2016;41.252
28123 Rivas-Vaciamadrid;;;Renta neta media por hogar;2015;39.732
28124 Robledillo de la Jara;;;Renta neta media por hogar;2020;27.408
28124 Robledillo de la Jara;;;Renta neta media por hogar;2019;.
28124 Robledillo de la Jara;;;Renta neta media por hogar;2018;.
28124 Robledillo de la Jara;;;Renta neta media por hogar;2017;.
28124 Robledillo de la Jara;;;Renta neta media por hogar;2016;.
28124 Robledillo de la Jara;;;Renta neta media por hogar;2015;.
28125 Robledo de Chavela;;;Renta neta media por hogar;2020;31.768
28125 Robledo de Chavela;;;Renta neta media por hogar;2019;30.463
28125 Robledo de Chavela;;;Renta neta media por hogar;2018;29.375
28125 Robledo de Chavela;;;Renta neta media por hogar;2017;28.168
28125 Robledo de Chavela;;;Renta neta media por hogar;2016;27.492
28125 Robledo de Chavela;;;Renta neta media por hogar;2015;27.678
28126 Robregordo;;;Renta neta media por hogar;2020;27.408
28126 Robregordo;;;Renta neta media por hogar;2019;.
28126 Robregordo;;;Renta neta media por hogar;2018;.
28126 Robregordo;;;Renta neta media por hogar;2017;.
28126 Robregordo;;;Renta neta media por hogar;2016;.
28126 Robregordo;;;Renta neta media por hogar;2015;.
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2020;63.629
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2019;64.303
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2018;62.681
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2017;60.236
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2016;61.380
28127 Rozas de Madrid, Las;;;Renta neta media por hogar;2015;59.007
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2020;27.748
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2019;27.372
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2018;25.412
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2017;25.782
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2016;17.927
28128 Rozas de Puerto Real;;;Renta neta media por hogar;2015;23.130
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2020;52.092
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2019;51.688
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2018;51.452
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2017;48.337
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2016;49.047
28129 San Agustín del Guadalix;;;Renta neta media por hogar;2015;47.542
28130 San Fernando de Henares;;;Renta neta media por hogar;2020;35.065
28130 San Fernando de Henares;;;Renta neta media por hogar;2019;35.282
28130 San Fernando de Henares;;;Renta neta media por hogar;2018;33.995
28130 San Fernando de Henares;;;Renta neta media por hogar;2017;32.768
28130 San Fernando de Henares;;;Renta neta media por hogar;2016;31.904
28130 San Fernando de Henares;;;Renta neta media por hogar;2015;31.369
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2020;37.161
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2019;36.410
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2018;36.227
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2017;34.915
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2016;34.239
28131 San Lorenzo de El Escorial;;;Renta neta media por hogar;2015;34.151
28132 San Martín de la Vega;;;Renta neta media por hogar;2020;32.518
28132 San Martín de la Vega;;;Renta neta media por hogar;2019;32.115
28132 San Martín de la Vega;;;Renta neta media por hogar;2018;30.656
28132 San Martín de la Vega;;;Renta neta media por hogar;2017;29.035
28132 San Martín de la Vega;;;Renta neta media por hogar;2016;28.101
28132 San Martín de la Vega;;;Renta neta media por hogar;2015;27.312
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2020;28.838
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2019;27.916
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2018;26.780
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2017;25.540
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2016;24.759
28133 San Martín de Valdeiglesias;;;Renta neta media por hogar;2015;24.188
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2020;44.359
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2019;44.667
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2018;42.904
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2017;40.526
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2016;39.534
28134 San Sebastián de los Reyes;;;Renta neta media por hogar;2015;38.676
28135 Santa María de la Alameda;;;Renta neta media por hogar;2020;25.331
28135 Santa María de la Alameda;;;Renta neta media por hogar;2019;24.284
28135 Santa María de la Alameda;;;Renta neta media por hogar;2018;23.479
28135 Santa María de la Alameda;;;Renta neta media por hogar;2017;22.143
28135 Santa María de la Alameda;;;Renta neta media por hogar;2016;22.330
28135 Santa María de la Alameda;;;Renta neta media por hogar;2015;22.231
28136 Santorcaz;;;Renta neta media por hogar;2020;29.241
28136 Santorcaz;;;Renta neta media por hogar;2019;29.320
28136 Santorcaz;;;Renta neta media por hogar;2018;27.857
28136 Santorcaz;;;Renta neta media por hogar;2017;27.399
28136 Santorcaz;;;Renta neta media por hogar;2016;26.006
28136 Santorcaz;;;Renta neta media por hogar;2015;25.162
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2020;33.834
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2019;33.667
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2018;32.057
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2017;31.210
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2016;31.548
28137 Santos de la Humosa, Los;;;Renta neta media por hogar;2015;30.372
28138 Serna del Monte, La;;;Renta neta media por hogar;2020;27.408
28138 Serna del Monte, La;;;Renta neta media por hogar;2019;.
28138 Serna del Monte, La;;;Renta neta media por hogar;2018;.
28138 Serna del Monte, La;;;Renta neta media por hogar;2017;.
28138 Serna del Monte, La;;;Renta neta media por hogar;2016;.
28138 Serna del Monte, La;;;Renta neta media por hogar;2015;.
28140 Serranillos del Valle;;;Renta neta media por hogar;2020;39.543
28140 Serranillos del Valle;;;Renta neta media por hogar;2019;39.309
28140 Serranillos del Valle;;;Renta neta media por hogar;2018;36.248
28140 Serranillos del Valle;;;Renta neta media por hogar;2017;34.346
28140 Serranillos del Valle;;;Renta neta media por hogar;2016;33.786
28140 Serranillos del Valle;;;Renta neta media por hogar;2015;32.344
28141 Sevilla la Nueva;;;Renta neta media por hogar;2020;37.375
28141 Sevilla la Nueva;;;Renta neta media por hogar;2019;37.173
28141 Sevilla la Nueva;;;Renta neta media por hogar;2018;35.779
28141 Sevilla la Nueva;;;Renta neta media por hogar;2017;34.055
28141 Sevilla la Nueva;;;Renta neta media por hogar;2016;33.135
28141 Sevilla la Nueva;;;Renta neta media por hogar;2015;32.069
28143 Somosierra;;;Renta neta media por hogar;2020;27.408
28143 Somosierra;;;Renta neta media por hogar;2019;.
28143 Somosierra;;;Renta neta media por hogar;2018;.
28143 Somosierra;;;Renta neta media por hogar;2017;.
28143 Somosierra;;;Renta neta media por hogar;2016;.
28143 Somosierra;;;Renta neta media por hogar;2015;.
28144 Soto del Real;;;Renta neta media por hogar;2020;46.546
28144 Soto del Real;;;Renta neta media por hogar;2019;46.748
28144 Soto del Real;;;Renta neta media por hogar;2018;45.475
28144 Soto del Real;;;Renta neta media por hogar;2017;43.674
28144 Soto del Real;;;Renta neta media por hogar;2016;42.010
28144 Soto del Real;;;Renta neta media por hogar;2015;40.968
28145 Talamanca de Jarama;;;Renta neta media por hogar;2020;33.830
28145 Talamanca de Jarama;;;Renta neta media por hogar;2019;34.326
28145 Talamanca de Jarama;;;Renta neta media por hogar;2018;31.759
28145 Talamanca de Jarama;;;Renta neta media por hogar;2017;30.201
28145 Talamanca de Jarama;;;Renta neta media por hogar;2016;29.986
28145 Talamanca de Jarama;;;Renta neta media por hogar;2015;29.899
28146 Tielmes;;;Renta neta media por hogar;2020;26.861
28146 Tielmes;;;Renta neta media por hogar;2019;26.915
28146 Tielmes;;;Renta neta media por hogar;2018;26.046
28146 Tielmes;;;Renta neta media por hogar;2017;25.044
28146 Tielmes;;;Renta neta media por hogar;2016;24.185
28146 Tielmes;;;Renta neta media por hogar;2015;23.956
28147 Titulcia;;;Renta neta media por hogar;2020;31.612
28147 Titulcia;;;Renta neta media por hogar;2019;30.643
28147 Titulcia;;;Renta neta media por hogar;2018;28.797
28147 Titulcia;;;Renta neta media por hogar;2017;27.134
28147 Titulcia;;;Renta neta media por hogar;2016;26.886
28147 Titulcia;;;Renta neta media por hogar;2015;25.696
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2020;35.052
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2019;35.308
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2018;33.651
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2017;32.266
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2016;31.289
28148 Torrejón de Ardoz;;;Renta neta media por hogar;2015;30.392
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2020;39.171
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2019;39.364
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2018;36.557
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2017;35.143
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2016;34.000
28149 Torrejón de la Calzada;;;Renta neta media por hogar;2015;33.239
28150 Torrejón de Velasco;;;Renta neta media por hogar;2020;35.895
28150 Torrejón de Velasco;;;Renta neta media por hogar;2019;35.583
28150 Torrejón de Velasco;;;Renta neta media por hogar;2018;32.877
28150 Torrejón de Velasco;;;Renta neta media por hogar;2017;33.125
28150 Torrejón de Velasco;;;Renta neta media por hogar;2016;30.797
28150 Torrejón de Velasco;;;Renta neta media por hogar;2015;30.295
28151 Torrelaguna;;;Renta neta media por hogar;2020;33.050
28151 Torrelaguna;;;Renta neta media por hogar;2019;32.912
28151 Torrelaguna;;;Renta neta media por hogar;2018;31.263
28151 Torrelaguna;;;Renta neta media por hogar;2017;29.731
28151 Torrelaguna;;;Renta neta media por hogar;2016;29.133
28151 Torrelaguna;;;Renta neta media por hogar;2015;28.224
28152 Torrelodones;;;Renta neta media por hogar;2020;67.763
28152 Torrelodones;;;Renta neta media por hogar;2019;68.274
28152 Torrelodones;;;Renta neta media por hogar;2018;67.423
28152 Torrelodones;;;Renta neta media por hogar;2017;63.326
28152 Torrelodones;;;Renta neta media por hogar;2016;61.366
28152 Torrelodones;;;Renta neta media por hogar;2015;60.201
28153 Torremocha de Jarama;;;Renta neta media por hogar;2020;35.813
28153 Torremocha de Jarama;;;Renta neta media por hogar;2019;34.858
28153 Torremocha de Jarama;;;Renta neta media por hogar;2018;31.945
28153 Torremocha de Jarama;;;Renta neta media por hogar;2017;30.596
