permanencia,edad,num_personas_dependientes,num_meses_cliente,productos_financieros_contratados,num_meses_inactivo_12_meses,veces_contactado_12_meses,limite_credito,saldo_pendiente_tarjeta,credito_disponible,dif_cantidad_gastada_trimestre,credito_gastado_anual,total_transacciones,dif_total_trans_trimestre,ratio_utilizacion_credito,genero_F,genero_M,nivel_educativo_College,nivel_educativo_Doctorate,nivel_educativo_Graduate,nivel_educativo_High School,nivel_educativo_Post-Graduate,nivel_educativo_Uneducated,nivel_educativo_Unknown,estado_civil_Divorced,estado_civil_Married,estado_civil_Single,estado_civil_Unknown,banda_salarial_$120K +,banda_salarial_$40K - $60K,banda_salarial_$60K - $80K,banda_salarial_$80K - $120K,banda_salarial_Less than $40K,banda_salarial_Unknown
1,52,1,41,6,1,2,2717.0,1953,764.0,0.809,3974,70,0.556,0.719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,56,2,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,51,3,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,65,0,56,6,1,2,1438.3,680,758.3,0.512,2283,55,0.571,0.473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,54,3,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,4,27,4,6,3,6885.0,1611,5274.0,0.955,3804,67,0.861,0.234,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,41,4,28,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,5,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,2,32,4,3,2,2619.0,2271,348.0,0.61,3835,60,0.818,0.867,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,36,1,36,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,0,13,3,2,2,2387.0,0,2387.0,0.639,4513,66,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,60,1,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,28,0,20,6,3,3,12793.0,1650,11143.0,0.783,2671,67,0.763,0.129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,45,3,33,2,3,3,9303.0,1580,7723.0,0.877,7825,87,0.45,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,5,35,6,3,2,13650.0,1253,12397.0,0.743,1703,53,0.71,0.092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,56,1,49,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,3,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,41,2,36,5,5,1,1438.3,0,1438.3,0.686,4565,84,0.714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,34,0,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,1,43,6,3,4,22036.0,1560,20476.0,0.555,2139,48,0.714,0.071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43,5,31,4,3,4,34516.0,830,33686.0,0.54,3789,57,0.541,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,3,38,6,1,2,12935.0,1417,11518.0,0.738,3528,61,0.743,0.11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,5,33,4,2,4,34516.0,1501,33015.0,0.813,3368,64,0.641,0.043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,61,0,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,50,3,36,1,3,3,1930.0,952,978.0,0.67,3862,80,0.818,0.493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,57,2,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,39,2,27,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,36,4,21,3,1,2,34516.0,907,33609.0,0.572,2298,55,0.719,0.026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,32,0,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,50,2,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,52,0,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,38,2,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,55,4,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,2,33,3,3,3,2267.0,1283,984.0,0.761,4249,81,0.8,0.566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,2,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,3,27,2,2,3,7680.0,1589,6091.0,0.688,13617,105,0.721,0.207,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,3,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,50,1,40,4,2,3,34516.0,1185,33331.0,0.725,3874,72,0.714,0.034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,54,1,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,5,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.477,0.065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,44,3,40,2,1,3,3269.0,0,3269.0,0.797,5022,85,0.771,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,2,40,5,2,3,20080.0,0,20080.0,0.56,4620,70,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,0,19,4,1,2,1438.3,0,1438.3,0.472,2005,47,0.469,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,46,3,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,37,4,30,5,3,2,2578.0,2517,61.0,0.896,1830,64,0.524,0.976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43,4,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,49,4,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,5,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,35,2,21,3,1,3,2256.0,775,1481.0,0.879,1749,33,0.435,0.344,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,37,1,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,62,1,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,5,27,6,1,2,2742.0,1416,1326.0,0.761,1539,38,1.111,0.516,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,36,2,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,57,3,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,2,32,1,1,1,34516.0,1440,33076.0,0.676,7168,88,0.571,0.042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,40,2,36,3,2,3,6033.0,0,6033.0,0.834,4505,74,0.721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,3,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,4,40,4,4,4,11692.0,648,11044.0,1.265,2997,56,0.867,0.055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,4,36,5,3,2,1734.0,857,877.0,0.752,4741,84,0.714,0.494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,49,1,44,6,5,2,2597.0,1871,726.0,0.899,3637,69,0.725,0.72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,43,2,33,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,57,3,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,39,2,31,5,3,3,8325.0,2048,6277.0,0.92,14571,91,0.655,0.246,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,34,1,30,3,3,3,2617.0,1010,1607.0,0.659,2003,47,0.679,0.386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,4,36,2,3,2,2984.0,2512,472.0,0.861,8296,91,0.685,0.842,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,2,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,1,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,3,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,2,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,4,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,40,3,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,40,3,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,35,2,36,5,2,4,5546.0,1829,3717.0,0.673,1770,46,1.0,0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,1,48,4,1,3,2522.0,1704,818.0,0.988,4697,73,0.698,0.676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,60,1,47,3,1,3,9805.0,1007,8798.0,0.8,14641,95,0.9,0.103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,44,3,24,1,1,3,15043.0,0,15043.0,0.649,7234,83,0.694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,36,3,36,3,2,3,3404.0,1568,1836.0,1.055,2406,65,0.857,0.461,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,44,2,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,43,3,36,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,54,2,38,6,3,4,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,53,2,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,53,2,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,3,43,5,1,3,34516.0,0,34516.0,0.813,4131,66,0.61,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,54,4,48,3,2,2,9723.0,1307,8416.0,0.803,4043,76,0.9,0.134,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,31,0,36,4,2,0,5391.0,0,5391.0,1.075,1971,56,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,2,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,48,2,42,3,2,2,2055.0,0,2055.0,1.064,3656,63,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,34,5,27,5,2,2,2501.0,1909,592.0,0.956,1850,34,1.125,0.763,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,55,1,36,3,3,3,15221.0,1166,14055.0,0.839,3848,68,0.619,0.077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,48,3,37,2,1,3,7469.0,2474,4995.0,0.674,8213,86,0.623,0.331,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,38,5,26,5,1,2,16033.0,766,15267.0,0.682,15260,115,0.855,0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,3,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,43,4,37,6,1,2,30503.0,2517,27986.0,0.462,1860,47,0.306,0.083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,37,2,24,3,3,4,8120.0,2098,6022.0,0.826,3161,54,0.688,0.258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,4,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,49,1,37,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,39,4,28,3,2,3,26548.0,1829,24719.0,0.685,3450,83,1.024,0.069,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,33,1,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,45,2,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,3,37,6,4,3,1530.0,0,1530.0,0.635,4256,78,0.773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,2,37,6,4,2,11354.0,0,11354.0,1.007,3073,49,1.227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,53,0,40,1,3,3,2772.0,2414,358.0,0.805,5313,68,1.194,0.871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,53,4,36,4,1,3,2972.0,2160,812.0,0.956,2552,62,0.676,0.727,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,46,3,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,4,30,4,3,3,7712.0,1387,6325.0,0.861,1597,39,0.56,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,62,0,54,3,3,4,1438.3,0,1438.3,0.795,1843,49,0.581,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,3,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,2,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,41,3,28,1,1,3,9294.0,1764,7530.0,1.026,4531,73,0.738,0.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,36,4,36,5,3,2,10216.0,1822,8394.0,0.778,2568,69,0.683,0.178,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,35,1,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,42,3,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,35,2,15,4,2,1,1438.3,834,604.3,0.684,4551,82,0.64,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,3,36,3,1,2,3147.0,2453,694.0,0.744,4465,82,0.952,0.779,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
